,Title,Date,Source,Label,Score,Organizations
212,UBS says $140 trillion will pour into clean energy — and picks the global stocks ...,2021-03-30,https://www.cnbc.com/2021/03/30/ubs-clean-energy-stock-picks-140-trillion-to-pour-into-the-industry.html?&qsearchterm=green%20hydrogen,neutral,0.724905252456665,['UBS']
213,Plug Power’s up more than 50% in the last month. Here’s why Morgan Stanley says ...,2021-11-01,https://www.cnbc.com/2021/11/01/morgan-stanley-says-plug-power-is-a-buy-ahead-of-earnings.html?&qsearchterm=green%20hydrogen,positive,0.8067748546600342,"['Power', 'Morgan Stanley']"
214,"‘Play offense, not defense’: Analyst says buy the dip in these stocks",2023-02-13,https://www.cnbc.com/2023/02/13/play-offense-not-defense-analyst-says-buy-the-dip-in-these-stocks.html?&qsearchterm=green%20hydrogen,neutral,0.7600985765457153,[]
215,Fortescue sees solid iron ore demand this year on China property support,2023-02-15,https://www.cnbc.com/2023/02/15/fortescue-sees-solid-iron-ore-demand-this-year-on-china-property-support.html?&qsearchterm=green%20hydrogen,positive,0.6202645301818848,[]
216,"Thursday’s analyst calls: Bank of America downgrades Boeing on FAA production halt, Tesla downside risks",2024-01-25,https://www.cnbc.com/2024/01/25/analyst-calls-all-the-market-moving-chatter-from-wall-street-thursday-morning.html?&qsearchterm=green%20hydrogen,neutral,0.6774958372116089,"['Bank of America', 'Boeing', 'FAA', 'Tesla']"
217,Transport giants Volvo Group and Daimler Truck team up to focus on fuel-cell technology,2020-04-21,https://www.cnbc.com/2020/04/21/volvo-group-and-daimler-truck-team-up-to-focus-on-fuel-cell-technology.html?&qsearchterm=green%20hydrogen,neutral,0.8251410126686096,"['Volvo Group', 'Daimler Truck']"
218,HSBC picks its top global stocks for the energy transition — and some have serious ...,2021-07-05,https://www.cnbc.com/2021/07/05/hsbc-picks-its-top-global-stocks-for-the-green-energy-transition-.html?&qsearchterm=green%20hydrogen,neutral,0.8650336265563965,['HSBC']
219,"As COP26 approaches, experts talk tech, carbon pricing and what governments should do next",2021-09-06,https://www.cnbc.com/2021/09/06/as-cop26-nears-experts-talk-tech-carbon-pricing-and-regulation-.html?&qsearchterm=green%20hydrogen,neutral,0.8810365200042725,[]
220,Climate activists criticize BlackRock CEO’s support for slow transition off oil and natural gas,2022-01-18,https://www.cnbc.com/2022/01/18/blackrock-ceo-larry-finks-support-for-fossil-fuels-criticized.html?&qsearchterm=green%20hydrogen,negative,0.6233924627304077,['BlackRock']
221,Goldman Sachs is loving these global energy stocks amid the market volatility,2022-03-14,https://www.cnbc.com/2022/03/15/goldman-sachs-global-energy-stocks-for-market-volatility.html?&qsearchterm=green%20hydrogen,positive,0.9191766381263733,['Goldman Sachs']
222,"When it comes to the energy transition, one analyst sees the market making a big ...",2023-01-24,https://www.cnbc.com/2023/01/24/analyst-sees-market-making-a-big-mistake-with-the-energy-transition.html?&qsearchterm=green%20hydrogen,neutral,0.8379653692245483,[]
223,"India is a true bright spot in the midst of a global downturn, top execs ...",2023-01-27,https://www.cnbc.com/2023/01/27/india-is-a-true-bright-spot-in-the-midst-of-a-global-downturn-top-execs.html?&qsearchterm=green%20hydrogen,positive,0.922435998916626,[]
224,"India budget to raise capital expenditure by 33% as jobs, infrastructure take priority",2023-02-01,https://www.cnbc.com/2023/02/01/india-budget-to-raise-capex-as-jobs-infrastructure-take-priority.html?&qsearchterm=green%20hydrogen,neutral,0.5011212825775146,[]
225,"Hydrogen is going to take 25% of all oil demand by 2050, Bank of America ...",2021-01-22,https://www.cnbc.com/2021/01/22/hydrogen-will-take-25percent-of-oil-demand-by-2050-bank-of-america-analyst.html?&qsearchterm=green%20hydrogen,neutral,0.7929959893226624,['Bank of America']
226,"Hydrogen planes, electric propulsion and new regulations: Aviation is changing",2021-06-15,https://www.cnbc.com/2021/06/15/hydrogen-planes-electric-propulsion-aviation-is-changing-.html?&qsearchterm=green%20hydrogen,neutral,0.8073275685310364,['Aviation']
227,"Here’s what could keep boosting solar, hydrogen and other clean energy names",2021-10-15,https://www.cnbc.com/2021/10/15/heres-what-could-keep-boosting-solar-hydrogen-and-other-clean-energy-names.html?&qsearchterm=green%20hydrogen,positive,0.5359002351760864,[]
228,"‘Too risky’ to not use both battery electric and hydrogen tech, Daimler Truck CEO says",2021-11-12,https://www.cnbc.com/2021/11/12/too-risky-to-not-use-battery-and-hydrogen-tech-daimler-truck-ceo.html?&qsearchterm=green%20hydrogen,neutral,0.573146402835846,['Daimler Truck']
229,Morgan Stanley sees these names rebounding after heavy tax-loss selling at the end of 2022,2023-01-03,https://www.cnbc.com/2023/01/03/morgan-stanley-sees-these-names-ebounding-after-heavy-tax-loss-selling-in-late-2022.html?&qsearchterm=green%20hydrogen,neutral,0.6562997698783875,['Morgan Stanley']
230,An $11 trillion global hydrogen energy boom is coming. Here’s what could trigger it,2020-11-01,https://www.cnbc.com/2020/11/01/how-salt-caverns-may-trigger-11-trillion-hydrogen-energy-boom-.html?&qsearchterm=green%20hydrogen,neutral,0.5784609317779541,[]
231,"The reopening is gaining steam and these stocks may soon rally because of it, analysts ...",2021-04-10,https://www.cnbc.com/2021/04/10/dave-busters-stocks-will-rally-with-economic-recovery.html?&qsearchterm=green%20hydrogen,positive,0.8988096714019775,[]
232,Kelly Evans: The trouble with fuel cells,2021-09-23,https://www.cnbc.com/2021/09/23/kelly-evans-the-trouble-with-fuel-cells.html?&qsearchterm=green%20hydrogen,neutral,0.699542760848999,[]
233,Porsche ups its investment in ‘e-fuels’ for the EV transition with a stake in a ...,2022-04-06,https://www.cnbc.com/2022/04/06/porsche-taking-stake-in-e-fuels-maker-highly-innovative-fuels-global.html?&qsearchterm=green%20hydrogen,neutral,0.6471601128578186,['Porsche']
234,"UK targets more nuclear, wind power — and fossil fuels — in bid for energy ...",2022-04-07,https://www.cnbc.com/2022/04/07/britain-eyes-nuclear-wind-fossil-fuels-in-bid-for-energy-security.html?&qsearchterm=green%20hydrogen,neutral,0.8589484095573425,[]
235,Analysts love these 3 renewable energy stocks that could see more than 50% upside,2022-12-19,https://www.cnbc.com/2022/12/19/analysts-love-these-3-renewable-energy-stocks-that-could-see-more-than-50percent-upside.html?&qsearchterm=green%20hydrogen,positive,0.9802374243736267,[]
236,"Three stocks to play in a low-carbon emissions world, according to Credit Suisse",2021-03-13,https://www.cnbc.com/2021/03/13/stocks-to-play-in-low-carbon-emissions-world.html?&qsearchterm=green%20hydrogen,neutral,0.6720011830329895,['Credit Suisse']
237,The world has a ‘narrow window’ of opportunity to limit global warming to 1.5 degrees: ...,2021-10-04,https://www.cnbc.com/video/2021/10/04/world-has-narrow-window-to-limit-global-warming-to-1point5-degrees-oecd.html?&qsearchterm=green%20hydrogen,neutral,0.8242533206939697,[]
238,Cramer’s lightning round: I am a seller of Ocugen,2021-10-04,https://www.cnbc.com/2021/10/04/cramers-lightning-round-i-am-a-seller-of-ocugen.html?&qsearchterm=green%20hydrogen,neutral,0.8545000553131104,[]
239,"Plug Power has ‘rapid growth potential,’ Morgan Stanley says in upgrade",2020-09-28,https://www.cnbc.com/2020/09/28/plug-power-has-rapid-growth-potential-morgan-stanley-says-in-upgrade.html?&qsearchterm=green%20hydrogen,positive,0.6488469839096069,"['Plug Power', 'Morgan Stanley']"
240,"India hails ‘milestone’ for its renewables capacity, but challenges remain",2021-08-13,https://www.cnbc.com/2021/08/13/india-hails-milestone-for-its-renewables-capacity-challenges-remain.html?&qsearchterm=green%20hydrogen,neutral,0.6930582523345947,[]
241,Australian miner Fortescue’s shares soar after reporting record profit,2021-08-30,https://www.cnbc.com/2021/08/30/australian-miner-fortescues-shares-soar-after-reporting-record-profit.html?&qsearchterm=green%20hydrogen,positive,0.8070564270019531,[]
242,Here are JPMorgan’s new favorite stocks for January,2022-01-14,https://www.cnbc.com/2022/01/14/-here-are-jpmorgans-new-favorite-stocks-for-january.html?&qsearchterm=green%20hydrogen,positive,0.73564612865448,['JPMorgan']
243,"Maersk, Orsted and other Danish companies team up to produce sustainable fuels on a large ...",2020-05-26,https://www.cnbc.com/2020/05/26/danish-firms-teaming-up-to-produce-sustainable-fuels.html?&qsearchterm=green%20hydrogen,neutral,0.6570613384246826,"['Maersk', 'Orsted']"
244,Biden has an ambitious climate policy — Here’s what it means for alternative energy stocks,2020-10-31,https://www.cnbc.com/2020/10/30/biden-has-an-ambitious-climate-policy-heres-what-it-means-for-alternative-energy-stocks.html?&qsearchterm=green%20hydrogen,positive,0.6835160851478577,[]
245,"Indian and Chinese stock markets could grow fourfold by 2050, Abrdn CEO says",2022-05-31,https://www.cnbc.com/2022/05/31/indian-and-chinese-stock-markets-could-grow-fourfold-by-2050-abrdn-ceo-says.html?&qsearchterm=green%20hydrogen,positive,0.5217364430427551,['Abrdn']
246,These are JPMorgan’s top stock picks for October,2022-10-03,https://www.cnbc.com/2022/10/03/these-are-jpmorgans-top-stock-picks-for-october.html?&qsearchterm=green%20hydrogen,neutral,0.8051546812057495,['JPMorgan']
247,"Here are Wednesday’s biggest analyst calls: Tesla, Netflix, Apple, Exxon, Robinhood, Alphabet & more",2022-10-19,https://www.cnbc.com/2022/10/19/wall-street-calls-tesla-netflix-apple-exxon-robinhood-alphabet.html?&qsearchterm=green%20hydrogen,neutral,0.7759488821029663,"['Tesla', 'Netflix', 'Apple', 'Exxon', 'Robinhood', 'Alphabet']"
248,"‘Green’ stocks are getting hit this year, but this strategist still backs his favorites",2021-05-17,https://www.cnbc.com/2021/05/17/green-stocks-strategist-backs-his-favorite-shares-despite-fall.html?&qsearchterm=green%20hydrogen,neutral,0.6891035437583923,['‘ Green']
249,"Here are Friday’s biggest analyst calls of the day: Lordstown, Apple, Costco, Zoom, Dell & ...",2021-05-28,https://www.cnbc.com/2021/05/28/fridays-stock-analyst-calls-lordstown-motors-apple-costco-zoom.html?&qsearchterm=green%20hydrogen,neutral,0.8563122749328613,"['Lordstown', 'Apple', 'Costco', 'Zoom', 'Dell']"
250,"Stocks making the biggest moves premarket: SoFi, Nucor, Starbucks, CSX & more",2022-09-14,https://www.cnbc.com/2022/09/14/stocks-making-the-biggest-moves-premarket-sofi-nucor-starbucks-csx-more.html?&qsearchterm=green%20hydrogen,positive,0.7654115557670593,"['SoFi', 'Nucor', 'Starbucks', 'CSX']"
251,Analyst says this FAANG stock is an evergreen winner — and investors should buy the ...,2022-09-29,https://www.cnbc.com/2022/09/29/rosenblatt-buy-this-faang-stock-on-the-dip-it-is-a-secular-winner-.html?&qsearchterm=green%20hydrogen,positive,0.9625312685966492,['FAA']
252,Chevron CEO explains why the oil giant’s lower-carbon investments look past wind and solar energy,2021-09-15,https://www.cnbc.com/2021/09/15/chevron-ceo-mike-wirth-on-the-oil-giants-lower-carbon-investments.html?&qsearchterm=green%20hydrogen,neutral,0.7922081351280212,['Chevron']
253,"Blackrock CEO Larry Fink: The next 1,000 billion-dollar start-ups will be in climate tech",2021-10-25,https://www.cnbc.com/2021/10/25/blackrock-ceo-larry-fink-next-1000-unicorns-will-be-in-climate-tech.html?&qsearchterm=green%20hydrogen,neutral,0.5890724658966064,['Blackrock']
254,Solar stocks are sliding amid policy headwinds. Wall Street analysts say buy these names,2021-12-20,https://www.cnbc.com/2021/12/20/solar-stocks-are-sliding-amid-policy-headwinds-wall-street-analysts-say-buy-these-names.html?&qsearchterm=green%20hydrogen,negative,0.7322864532470703,[]
255,"Solar stocks had a tough year, but Wall Street is sticking by the trade. Here ...",2021-12-29,https://www.cnbc.com/2021/12/29/solar-stocks-here-are-analysts-top-picks-for-2022.html?&qsearchterm=green%20hydrogen,neutral,0.6120712757110596,[]
256,Wall Street analysts say sustainable investing is being shaken up — and name the stocks ...,2022-03-25,https://www.cnbc.com/2022/03/25/goldman-jpmorgan-esg-stock-picks-as-sector-faces-inflation-ukraine-conflict.html?&qsearchterm=green%20hydrogen,neutral,0.7183806300163269,[]
257,Wall Street banks love these energy stocks — and two are on Goldman’s conviction buy ...,2022-03-30,https://www.cnbc.com/2022/03/31/goldman-sachs-and-bank-of-america-love-these-energy-stocks.html?&qsearchterm=green%20hydrogen,positive,0.9182831048965454,['Goldman']
258,A massive renewable energy scheme in Australia has been recommended for environmental approval,2020-05-04,https://www.cnbc.com/2020/05/04/massive-renewables-scheme-recommended-for-environmental-approval.html?&qsearchterm=green%20hydrogen,neutral,0.49356237053871155,[]
259,Singapore finance minister says city-state could become a regional hub for green finance,2021-06-16,https://www.cnbc.com/2021/06/16/cnbc-evolve-global-summit-singapore-lawrence-wong-on-green-investments.html?&qsearchterm=green%20hydrogen,neutral,0.6664912104606628,[]
260,Firm behind ‘world’s most powerful tidal turbine’ to head up new $31 million energy project,2021-09-14,https://www.cnbc.com/2021/09/14/firm-behind-most-powerful-tidal-turbine-to-head-up-new-project.html?&qsearchterm=green%20hydrogen,positive,0.8302309513092041,[]
261,Sesame Solar is selling mobile disaster relief units powered entirely by clean energy,2022-07-25,https://www.cnbc.com/2022/07/25/sesame-solar-is-selling-clean-energy-nanogrids-for-disasters.html?&qsearchterm=green%20hydrogen,neutral,0.657815158367157,['Sesame Solar']
262,Clean energy had a record year — here are Morgan Stanley’s picks going forward,2021-01-15,https://www.cnbc.com/2021/01/12/clean-energy-had-a-record-year-here-are-morgan-stanleys-picks-going-forward.html?&qsearchterm=green%20hydrogen,positive,0.8790456056594849,[]
263,"Bill Gates, John Kerry stress ‘urgent’ need for businesses to join climate fight",2022-01-20,https://www.cnbc.com/2022/01/20/bill-gates-john-kerry-call-for-urgent-private-sector-climate-action.html?&qsearchterm=green%20hydrogen,neutral,0.8669296503067017,[]
264,"Invest in the renewable future with these old-school energy stocks, says Wells Fargo",2021-06-08,https://www.cnbc.com/2021/06/08/energy-stocks-wells-fargo-lists-top-stocks-for-renewable-future.html?&qsearchterm=green%20hydrogen,neutral,0.6285645961761475,['Wells Fargo']
265,Atlantic Equities says it’s time to buy this industrial gas company with ‘proven pricing power’,2022-05-25,https://www.cnbc.com/2022/05/25/atlantic-equities-says-its-time-to-buy-this-industrial-gas-company-with-proven-pricing-power.html?&qsearchterm=green%20hydrogen,neutral,0.6445092558860779,['Atlantic Equities']
266,Morgan Stanley: These global stocks will pop as Europe updates its ambitious carbon targets,2021-07-08,https://www.cnbc.com/2021/07/07/these-green-stocks-are-likely-to-do-well-under-eu-rules-morgan-stanley.html?&qsearchterm=green%20hydrogen,positive,0.6290993690490723,['Morgan Stanley']
267,Europe admits it’ll have to burn more coal as it tries to wean itself off ...,2022-05-20,https://www.cnbc.com/2022/05/20/eu-plans-renewables-expansion-says-coal-needed-a-little-while-longer.html?&qsearchterm=green%20hydrogen,neutral,0.5502319931983948,[]
268,The odorless gas that’s transforming the way we travel,2018-01-05,https://www.cnbc.com/2018/01/05/the-odorless-gas-thats-transforming-the-way-we-travel.html?&qsearchterm=green%20hydrogen,neutral,0.6878449320793152,[]
269,"The road to net-zero transport could cost Asia over $12 trillion, report finds",2021-09-21,https://www.cnbc.com/2021/09/21/climate-change-net-zero-carbon-emissions-could-cost-asia-trillions-ing.html?&qsearchterm=green%20hydrogen,neutral,0.6128078103065491,[]
270,Goldman says now’s the time to buy these 3 stocks — including one it says ...,2022-04-04,https://www.cnbc.com/2022/04/04/energy-renewable-stocks-goldmans-top-company-picks-with-upside.html?&qsearchterm=green%20hydrogen,neutral,0.7441723942756653,['Goldman']
271,"Stocks making the biggest moves in the premarket: Netgear, Zendesk, WeWork and more",2022-04-19,https://www.cnbc.com/2022/04/19/stocks-making-the-biggest-moves-in-the-premarket-netgear-zendesk-wework-and-more.html?&qsearchterm=green%20hydrogen,positive,0.7829721570014954,"['Netgear', 'Zendesk', 'WeWork']"
272,Solar stocks drop as election results dim prospects for climate policies like Green New Deal,2020-11-04,https://www.cnbc.com/2020/11/04/solar-stocks-drop-as-election-dims-prospects-for-pro-climate-policies.html?&qsearchterm=green%20hydrogen,negative,0.6455321907997131,[]
273,Citi names 4 South Korean stocks that should be in your portfolio when Biden is ...,2020-11-10,https://www.cnbc.com/2020/11/10/biden-presidency-could-boost-share-prices-of-four-korean-stocks-citi.html?&qsearchterm=green%20hydrogen,neutral,0.8604763150215149,['Citi']
274,Jim Cramer: Why 100 year-old Dow stock Honeywell is a big bet on the future,2020-11-10,https://www.cnbc.com/2020/11/10/jim-cramer-100-year-old-dow-stock-honeywell-is-big-bet-on-future.html?&qsearchterm=green%20hydrogen,positive,0.5034089088439941,"['Dow', 'Honeywell']"
275,Porsche investing $24 million in ‘e-fuels’ to supplement electrification of sports cars,2020-12-02,https://www.cnbc.com/2020/12/02/porsche-investing-24-million-in-e-fuels-for-traditional-sports-cars.html?&qsearchterm=green%20hydrogen,neutral,0.7479203343391418,['Porsche']
276,Oil and gas prices are surging — Here’s what that means for renewable energy stocks,2022-03-06,https://www.cnbc.com/2022/03/06/oil-and-gas-prices-are-surging-heres-what-that-means-for-renewable-energy-stocks.html?&qsearchterm=green%20hydrogen,neutral,0.7631047964096069,[]
277,Dubai utilities giant DEWA to go public in April as IPO boom gets underway,2022-03-15,https://www.cnbc.com/2022/03/15/dubai-utilities-giant-dewa-to-go-public-as-ipo-boom-gets-underway.html?&qsearchterm=green%20hydrogen,neutral,0.529046893119812,['DEWA']
278,"Thursday’s analyst calls: Car rental stock gets upgraded, Citi gives up on Spirit Airlines",2024-01-18,https://www.cnbc.com/2024/01/18/analyst-calls-all-the-market-moving-chatter-from-wall-street-thursday-morning.html?&qsearchterm=green%20hydrogen,neutral,0.8022888898849487,"['Citi', 'Spirit Airlines']"
279,"In a bid to cut costs and emissions, a multi-billion pound infrastructure project pilots artificial ...",2020-09-15,https://www.cnbc.com/2020/09/15/in-bid-to-cut-costs-and-emissions-infrastructure-project-pilots-ai.html?&qsearchterm=green%20hydrogen,neutral,0.7173300385475159,[]
280,"Electric vehicles need to be owned longer, driven further to offset ‘embedded carbon,’ Jefferies says",2021-05-27,https://www.cnbc.com/2021/05/27/jefferies-on-the-carbon-challenges-in-electric-vehicle-manufacturing.html?&qsearchterm=green%20hydrogen,neutral,0.8608722686767578,['Jefferies']
281,Bill Gates climate fund plans to mobilize $15 billion into clean tech,2022-01-10,https://www.cnbc.com/2022/01/10/bill-gates-bec-climate-fund-plans-to-invest-15-billion-in-clean-tech.html?&qsearchterm=green%20hydrogen,positive,0.7122383117675781,[]
282,Volkswagen is trying to help a Greek island go green,2020-11-06,https://www.cnbc.com/2020/11/06/volkswagen-is-trying-to-help-a-greek-island-go-green.html?&qsearchterm=green%20hydrogen,neutral,0.6136685013771057,['Volkswagen']
283,John Kerry says private sector can win climate change battle,2021-12-01,https://www.cnbc.com/2021/12/01/john-kerry-says-private-sector-can-win-climate-change-battle.html?&qsearchterm=green%20hydrogen,neutral,0.7833001613616943,[]
284,Australia’s Fortescue CEO to step down as firm pivots to renewable energy,2021-12-10,https://www.cnbc.com/2021/12/10/australias-fortescue-ceo-to-step-down-as-firm-pivots-to-renewables.html?&qsearchterm=green%20hydrogen,neutral,0.699705183506012,['Fortescue']
285,President Xi tells UN that China will be ‘carbon neutral’ within four decades,2020-09-23,https://www.cnbc.com/2020/09/23/china-claims-it-will-be-carbon-neutral-by-the-year-2060.html?&qsearchterm=green%20hydrogen,neutral,0.5375001430511475,['UN']
286,"Carbon offsets are imperfect but necessary and the market needs to grow fast, says B ...",2021-10-21,https://www.cnbc.com/2021/10/21/carbon-offsets-are-necessary-market-needs-to-grow-fast-b-of-a-exec.html?&qsearchterm=green%20hydrogen,neutral,0.8112447261810303,[]
287,"Cramer says Elon Musk is ‘most consequential’ person in business, mistake to sell Tesla shares",2021-11-02,https://www.cnbc.com/2021/11/02/cramer-says-musk-is-consequential-in-business-mistake-to-sell-tesla.html?&qsearchterm=green%20hydrogen,neutral,0.6835916638374329,['Tesla']
288,Bill Gates doubts goal of limiting global warming to 1.5 degrees is achievable,2021-11-03,https://www.cnbc.com/2021/11/03/bill-gates-doubts-aim-to-limit-global-warming-to-1point5-degrees-achievable-.html?&qsearchterm=green%20hydrogen,neutral,0.6190582513809204,[]
289,"Oil and gas will be in the global energy system ‘for decades,’ BP chief says",2021-11-15,https://www.cnbc.com/2021/11/15/bp-committed-to-tackling-climate-change-ceo-says.html?&qsearchterm=green%20hydrogen,neutral,0.9018668532371521,['BP']
290,Ocasio-Cortez’s Green New Deal is not going over well at one of the year’s biggest ...,2019-03-12,https://www.cnbc.com/2019/03/12/aocs-green-new-deal-not-going-over-well-at-ceraweek-energy-conference.html?&qsearchterm=green%20hydrogen,negative,0.7876219749450684,[]
291,Bank of America names three European stocks with 25-45% upside potential,2020-12-03,https://www.cnbc.com/2020/12/03/bank-of-america-names-three-european-stocks-with-25-45percent-upside-potential.html?&qsearchterm=green%20hydrogen,positive,0.5986402630805969,['Bank of America']
292,Bill Gates secures hundreds of millions from U.S. firms for climate fight,2021-09-20,https://www.cnbc.com/2021/09/20/bill-gates-secures-cash-from-microsoft-blackrock-for-climate-fight-.html?&qsearchterm=green%20hydrogen,positive,0.7598680853843689,[]
293,"American Airlines, Microsoft join a Bill Gates-backed program to boost clean energy",2021-09-20,https://www.cnbc.com/2021/09/20/american-airlines-microsoft-join-a-bill-gates-backed-program-to-boost-clean-energy.html?&qsearchterm=green%20hydrogen,positive,0.7473933696746826,"['American Airlines', 'Microsoft']"
294,"Here are Thursday’s biggest analyst calls of the day: Micron, Plug Power, Apple, Zoom, Tesla ...",2021-09-23,https://www.cnbc.com/2021/09/23/thursday-street-calls-micron-plug-power-apple-zoom-more.html?&qsearchterm=green%20hydrogen,neutral,0.725834846496582,"['Micron', 'Plug Power', 'Apple', 'Zoom', 'Tesla']"
295,Solar stocks are rising as investors bet on a possible Biden tailwind,2020-11-02,https://www.cnbc.com/2020/11/02/election-2020-solar-stocks-are-surging-as-investors-bet-on-a-biden-tailwind.html?&qsearchterm=green%20hydrogen,positive,0.5900599360466003,['Biden']
296,The ‘world’s most powerful tidal turbine’ starts to export power to the grid,2021-07-28,https://www.cnbc.com/2021/07/28/worlds-most-powerful-tidal-turbine-starts-to-export-power-to-grid-.html?&qsearchterm=green%20hydrogen,positive,0.5315900444984436,[]
297,Bill Gates pledges $1.5 billion for climate change projects if Congress passes infrastructure bill,2021-08-12,https://www.cnbc.com/2021/08/12/bill-gates-pledges-1point5-billion-for-infrastructure-plans-climate-projects-.html?&qsearchterm=green%20hydrogen,positive,0.6188744902610779,[]
298,Toyota turns to fuel cell after hybrid success,2014-07-17,https://www.cnbc.com/2014/07/17/toyota-turns-to-fuel-cell-after-hybrid-success.html?&qsearchterm=green%20hydrogen,neutral,0.6481176018714905,['Toyota']
299,What America needs is a ‘Green Real Deal’: Obama/Bush energy policymakers say,2019-03-11,https://www.cnbc.com/2019/03/11/what-america-needs-is-a-green-real-deal-top-energy-experts-say.html?&qsearchterm=green%20hydrogen,neutral,0.8099526166915894,[]
300,European stocks close higher amid a choppy start to the week; Morrisons surges 35%,2021-06-21,https://www.cnbc.com/2021/06/21/european-stocks-global-markets-lower-on-fed-fears.html?&qsearchterm=green%20hydrogen,neutral,0.4991917610168457,[]
301,"Stock market live Wednesday: Stocks roll over, Grantham dumping stocks, big tech stays green",2020-06-17,https://www.cnbc.com/2020/06/17/stock-market-live-today.html?&qsearchterm=green%20hydrogen,neutral,0.7065048217773438,[]
302,"‘This is our generation’s moonshot,’ Energy Secretary Granholm says of fighting climate change",2021-04-23,https://www.cnbc.com/2021/04/23/our-generations-moonshot-energy-secy-granholm-on-climate-change.html?&qsearchterm=green%20hydrogen,neutral,0.691146731376648,[]
303,European markets close higher ahead of Joe Biden’s inauguration; earnings in focus,2021-01-20,https://www.cnbc.com/2021/01/20/european-stocks-investors-await-joe-bidens-inauguration.html?&qsearchterm=green%20hydrogen,neutral,0.5807929039001465,[]
304,Here are 3 energy stocks that top analysts say are smart plays in a Biden ...,2021-01-24,https://www.cnbc.com/2021/01/24/here-are-3-energy-stocks-that-top-analysts-say-are-smart-plays-in-a-biden-administration.html?&qsearchterm=green%20hydrogen,positive,0.51597660779953,['Bi']
305,Cramer’s lightning round: Sell BlackBerry,2021-02-02,https://www.cnbc.com/2021/02/01/cramers-lightning-round-sell-blackberry.html?&qsearchterm=green%20hydrogen,neutral,0.7229009866714478,['Sell BlackBerry']
306,Cramer’s lightning round: Buy the stock of Linde,2021-03-18,https://www.cnbc.com/2021/03/18/cramer-lightning-round-buy-the-stock-of-linde.html?&qsearchterm=green%20hydrogen,neutral,0.8455865979194641,[]
307,Honda introduces two new ‘green’ cars that are joining its lineup,2017-04-12,https://www.cnbc.com/2017/04/12/honda-introduces-two-new-green-cars-that-are-joining-its-lineup.html?&qsearchterm=green%20hydrogen,positive,0.5959650278091431,['Honda']
308,"Siemens gets ready to spin off its energy business, emphasizing a need for ‘focus’",2020-09-01,https://www.cnbc.com/2020/09/01/siemens-to-spin-off-energy-business-emphasizing-need-for-focus.html?&qsearchterm=green%20hydrogen,neutral,0.8631579875946045,['Siemens']
309,Here are Morgan Stanley’s top picks for the earnings season,2020-10-16,https://www.cnbc.com/2020/10/16/here-are-morgan-stanleys-top-picks-for-the-earnings-season.html?&qsearchterm=green%20hydrogen,neutral,0.8136174082756042,['Morgan Stanley']
310,Electric Cars Head Toward Another Dead End,2013-02-04,https://www.cnbc.com/id/100430620?&qsearchterm=green%20hydrogen,negative,0.7270626425743103,[]
311,Why these industrial giants are betting on the transition to clean energy,2023-11-13,https://www.cnbc.com/2023/11/13/why-these-industrial-giants-are-betting-on-the-shift-to-clean-energy-.html?&qsearchterm=green%20hydrogen,neutral,0.7901440262794495,[]
312,Toyota aims to replicate Prius success with fuel cell Mirai,2014-11-19,https://www.cnbc.com/2014/11/19/toyota-aims-to-replicate-prius-success-with-fuel-cell-mirai.html?&qsearchterm=green%20hydrogen,positive,0.5218956470489502,"['Toyota', 'Prius']"
313,Five ways that urban transport can become cleaner and greener,2018-03-27,https://www.cnbc.com/2018/03/27/five-ways-that-urban-transport-can-become-cleaner-and-greener.html?&qsearchterm=green%20hydrogen,positive,0.6508769989013672,[]
314,"Electric buses, hybrid taxis and cycling: The increasingly green future of public transport",2018-03-22,https://www.cnbc.com/2018/03/22/electric-buses-hybrid-taxis-cycling-green-future-of-public-transport.html?&qsearchterm=green%20hydrogen,positive,0.7738131284713745,[]
315,China is going to have to do ‘considerably more’ on North Korea: Analyst,2017-09-05,https://www.cnbc.com/video/2017/09/04/china-is-going-to-have-to-do-considerably-more-on-north-korea-analyst.html?&qsearchterm=green%20hydrogen,neutral,0.7784722447395325,[]
316,Siemens is expanding in the Middle East with a $500 million internet of things investment,2018-04-16,https://www.cnbc.com/2018/04/16/siemens-is-expanding-in-the-middle-east-with-a-500-million-investment.html?&qsearchterm=green%20hydrogen,positive,0.6979194283485413,['Siemens']
317,The end of the jeepney? Manila goes green,2015-11-19,https://www.cnbc.com/2015/11/19/the-end-of-the-jeepney-manila-goes-green.html?&qsearchterm=green%20hydrogen,neutral,0.7489024996757507,[]
318,Automakers Work to Lower Emissions,2007-09-10,https://www.cnbc.com/id/20683162?&qsearchterm=green%20hydrogen,neutral,0.800285816192627,['Automakers']
319,Iceland Proves There’s Hope for Hydrogen,2008-03-20,https://www.cnbc.com/id/23723888?&qsearchterm=green%20hydrogen,positive,0.7366612553596497,[]
320,Car Delivery: GM Thinking Green,2008-09-12,https://www.cnbc.com/id/26676435?&qsearchterm=green%20hydrogen,neutral,0.884576141834259,['GM Thinking Green']
321,Big Blue Backs Solar,2008-06-16,https://www.cnbc.com/id/25192441?&qsearchterm=green%20hydrogen,neutral,0.6991215348243713,['Big Blue Back']
322,Tamminen: Copenhagen Crowd Should Study These Local Solutions To Global Problems,2009-12-15,https://www.cnbc.com/id/34427681?&qsearchterm=green%20hydrogen,neutral,0.875779926776886,['Copenhagen Crowd']
